timestamp,msname,msinstanceid,metric,value
0,8fdc3da3cc6b5fe58781140a6dc13538fc976455d21f8ebf96e9e67b9e53221b,0697f38f4d89e68d42cab4255a441c85ec6bf5383292ebbe4ba1ddb51f86a277,consumerRPC_MCR,1.3666666666666667
0,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,c9b97c5567823f327204c5eaf0fae9d32ea201c38401c28827abae69d86fd0c8,consumerRPC_RT,72.78035559410235
1440000,8443b8a35ed10096a20a856fa10820a56f28c770b379d2ee05f5af8a1968dcd3,1b9701220d8e0b763aa69a70a2c9f8cba63037e891885e4cfb0cd92bd048d57b,providerRPC_MCR,7.85
1380000,28664e7ba60702984ae3f84d4b084785897495e3b7f28717bda80797dc5468b6,c035ecacbd6c8d2c4372ab7dd815af8e0253cbb29297c36b9c4ca1a8a6e7bcc3,providerRPC_RT,32.93696729435084
120000,5184cbc4ede052503df47fadfe268ea4dfe174620aada46886bcba280a00508b,b3d192041d161369489e74cfeec3ddf462b53d2a8dc2764153e5b39b8af013f8,consumerRPC_MCR,0.05
1680000,84c39f0f7578db67ef592c81d9d0b4850caa4f68725cde0fb1253d2b254ef6ff,28ecf5c31c45b6de029b6c658abc1196c768e29344723111bcbac93fcca0459c,consumerRPC_MCR,39.21666666666667
1020000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,1a4457ef1f3ec520622249aff94b40bbecc568a3b7f86cd7385fd9d28b9fe7f5,providerRPC_RT,18.485141958447148
1440000,5184cbc4ede052503df47fadfe268ea4dfe174620aada46886bcba280a00508b,5802448b5d236a32a7b07ed9c22dccc40174ed5062da6e408882b2a329c23a9d,providerRPC_MCR,11.566666666666666
360000,df929f06fc9d6434342da9506ffb263b8746eef64c81d3fa64e66bb916f2f184,8403314516fd31d992750b3606492b6e578db159b0ffa531506e5984203804bf,providerRPC_RT,186.24137931034483
720000,7606a6bb8535faf243bf58dc5b8917976eff2f5c1bbcaa5b2d3ab92b5766deff,7d5b78adcc5dc90be95cb79a7538e19845a49369ed862e1e914d925f471c8836,providerRPC_RT,4.327603937123549
0,503dea66740548bcc1d3d52c47a99bf44b8976370ce3651e09e0e363e6a4d5f5,c5cbd0d78229c26752f0694ce3fcde403a2eef6fc92222b3b3f786e336c78f7f,providerRPC_RT,38.403669724770644
1320000,e24a16d11ddc68dd4e4ff81b0b1c5c4395066b8c60e6b29ff54812f731014ead,3503107e91c6ff38ad114b2392aaabf8dd79bc36e776a47c152fc11fd7d8c71b,consumerRPC_MCR,1.9333333333333333
720000,27f9f18051c2fcc46fa79f83934fb50d99837134f5c86d0426260a57fd36453c,546914ac0d314d5b34a2949282d6efd200fdd9aceb8a2963ecae478f4bb56441,providerRPC_RT,1.3509933774834437
1560000,84c39f0f7578db67ef592c81d9d0b4850caa4f68725cde0fb1253d2b254ef6ff,d30c3c7baae97d372fbabb44eecc755a6c4b20e74e851a3540bbd9309e3168ed,consumerRPC_MCR,38.36666666666667
480000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,d99dd47ea334ca8aaf0275de70bea66a51e6a085d7bf7ac59220bd6ae2ab22cd,consumerRPC_RT,65.56417546709991
960000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,5db91f4d990dcdee3643c2c45b65385d3c49369f95fd08a8b884e7e1ec27452b,consumerRPC_RT,64.35370528109028
1620000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,a70f7fdfc204cd6a77bf2993f88c49e929357febeb02790dfd05bd1b51cae3fd,providerRPC_RT,18.626463904911727
540000,57d383b88556693507bd44a781f97974e13f58ccbc4f4841bba258222265d373,237b21c38f5c24ade9c7c3ea113468a77798241e33f71f49d9f38adac25374d3,providerRPC_MCR,2.9
120000,28664e7ba60702984ae3f84d4b084785897495e3b7f28717bda80797dc5468b6,208cf146975d78add371b2f763dbd80d4ce9e6b387c5833eb687d69f772c28df,consumerRPC_RT,13.595121951219513
1080000,28664e7ba60702984ae3f84d4b084785897495e3b7f28717bda80797dc5468b6,f6be65e5952ac6a4741b5811c78beb6b0b24f22ff8c06d18b0150f31f2334108,providerRPC_RT,31.440473840078973
900000,b36b7f8da8482c4e7e4f2a1a7fd6c111986646370c74045e9e811bc7d6bb4f94,94dc7ffc8770e53cf0583f726bbb429beb4bad1873772d410bf9a9e099190194,consumerRPC_MCR,36.0
1020000,84c39f0f7578db67ef592c81d9d0b4850caa4f68725cde0fb1253d2b254ef6ff,a51e28fde660d9093332c14721aea1e375cd9648975351fff568d4bfea7e0b29,providerRPC_MCR,30.783333333333335
1380000,df2c0d33c18d64e3fb89cae2d6d0495f875a48b5f43a19aca6d92f64e55b4082,7392af88c9f4865d6301b99fc94cdfc67c91a43c8567fd4b4d9ade2fc2ce587e,consumerRPC_MCR,0.26666666666666666
480000,7606a6bb8535faf243bf58dc5b8917976eff2f5c1bbcaa5b2d3ab92b5766deff,68358cf657445fdcf2c385ce87fa395541db0ed5f538b303bb320147cee6555c,providerRPC_RT,4.582046545991873
1620000,b36b7f8da8482c4e7e4f2a1a7fd6c111986646370c74045e9e811bc7d6bb4f94,d73b0601e95d07656ab607179c9fe2303871ecab2cbffd73f8f14bcb56fa0f78,consumerRPC_MCR,42.63333333333333
720000,27f9f18051c2fcc46fa79f83934fb50d99837134f5c86d0426260a57fd36453c,424e040c43a23edce0baa44af6d627b326f0df51b15e81efe22e2c7afca32d3a,providerRPC_RT,1.848993288590604
1080000,b36b7f8da8482c4e7e4f2a1a7fd6c111986646370c74045e9e811bc7d6bb4f94,5f9ad85e005921c1e3194a451d6523aa6e0fa16a3098634a40612bfe13b590e6,consumerRPC_MCR,39.766666666666666
780000,27f9f18051c2fcc46fa79f83934fb50d99837134f5c86d0426260a57fd36453c,aca6b605a04c929b6554bed83c32d1dbddac61d3a9ca01a24e02fee9467d64c5,providerRPC_RT,1.8594771241830066
1680000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,ddd8e8aaebc8922f73988d5b22a0e7829e2578796b6a6b104f24c275405ccc9e,providerRPC_RT,18.06027038813781
240000,b36b7f8da8482c4e7e4f2a1a7fd6c111986646370c74045e9e811bc7d6bb4f94,fa8cfaa4b3a87963f26a7746fe432ddc2404a7577414e0cb44a382640bb84e32,providerRPC_MCR,7.933333333333334
600000,b36b7f8da8482c4e7e4f2a1a7fd6c111986646370c74045e9e811bc7d6bb4f94,a659ce07cd7d846789d044626ce4b52dda6cfad0e382a24bc025ff10a45708a7,providerRPC_MCR,7.283333333333333
360000,df2c0d33c18d64e3fb89cae2d6d0495f875a48b5f43a19aca6d92f64e55b4082,cd573afbcff5c2daac54a8504c257adf7a155ab3e3fd701833431644fc3f9567,providerRPC_MCR,0.08333333333333333
960000,27f9f18051c2fcc46fa79f83934fb50d99837134f5c86d0426260a57fd36453c,62382b675c72c61874085903083dfff759a62a3f073c34aaf67e8561161bfdf6,providerRPC_RT,1.4966216216216217
420000,27f9f18051c2fcc46fa79f83934fb50d99837134f5c86d0426260a57fd36453c,14de646880e12136e9a2ff8b4b87fcbb95c17936ed5c98de1501a96982549931,consumerRPC_RT,2.7532467532467533
1500000,558da361022f2c54ce6bb02912687c090acf7454f62fda75744147689918f5ea,7775228d6756531779f11b7cff2b1b18a83d83ea8f047ca044a082392fb37eac,providerRPC_MCR,128.96666666666667
600000,27f9f18051c2fcc46fa79f83934fb50d99837134f5c86d0426260a57fd36453c,af6da89d8e968de8ef08ce4a50c7caf3eccdb233d1a03f531e0d38b9a988edd8,consumerRPC_RT,7.25
960000,b36b7f8da8482c4e7e4f2a1a7fd6c111986646370c74045e9e811bc7d6bb4f94,abed35ccb61eb5ffd1c1f1060c024d264674ef98063cffd82b7f938464f903cb,consumerRPC_MCR,42.68333333333333
240000,27f9f18051c2fcc46fa79f83934fb50d99837134f5c86d0426260a57fd36453c,1bfad7e8d02bf4df381a0266c4b4c99e5cc482bf1229342e5f1f8dae351a9cdd,consumerRPC_RT,2.7049180327868854
600000,b56048de41b6fe7fd1d9b70e636c61946ce43774fe78999ef2dcf596928e1644,8208ee22b34ee620ab741c84120ef3af7adbb661636a6295624487dabc0d4589,consumerRPC_RT,5.241586964222458
0,df2c0d33c18d64e3fb89cae2d6d0495f875a48b5f43a19aca6d92f64e55b4082,9b3b40f877fc1b0b39d6d2c6c34e901758d587917c3910d0c0dbf833f0c70d90,providerRPC_MCR,0.06666666666666667
240000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,226964bba9e33519efc4a77c7c525631f372426889cb00a960e44999fb280c86,consumerRPC_MCR,3.15
300000,af4666e61bd4ab2450e8dba47bd2a11398c8b1e1f1e116a54f311d9afc84ea43,3bddce17b6b8fd94ab5a95c82f15d9e8f737947f831ef0e138a5d1a5ed96b1ab,consumerRPC_MCR,2.216666666666667
1440000,49cf2a2bb82de23cc3994c00365fa8e11e249e9de1c33740e4bdcc35c83804a6,77308c150483f735be7419794ac11d05eef7eb614fb7f2531b4f912134984e95,providerRPC_MCR,25.316666666666666
1140000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,93db97936ef601d432825f4ab459c866224c10b5dff812b7862485c6cf5cd39c,providerRPC_MCR,15.783333333333333
240000,a0862f9cef156c59b17e4d3ecfb3dba4dfcfbc4eb1113bac684fbe0c2e464716,fe20899198f429cbdf05669451143c49e3784415cdde7b4ecd0b27214b85a8e8,consumerRPC_MCR,2.95
660000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,5dbd7ec0edca9bfd4b54802d12b4a5bf77b487e06335c1fb89eca1da2567f9cb,providerRPC_RT,18.30222010026259
900000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,705add16d2d7b5f7d0a4455d9793808e12975c137f19c7cf9c95a54cf2753b10,consumerRPC_MCR,2.316666666666667
780000,1e44834f8aaedbdc8bcc77833526665f42e5497c9a7a0318adea714b17308a72,284b9598e788a68f3e3b9cd4da749580c1cf9e35893c0da950687908db805706,consumerRPC_RT,9.872786843929179
1260000,b5102ec7aec4cee5986fad4894a57f929831e0c2a444bc71e3010ec16a6958af,d0841b45dbc997dcdfb81a19cf731fc258eeebc4e80c34807372a362943d6b51,consumerRPC_RT,3.7868480725623583
660000,a0862f9cef156c59b17e4d3ecfb3dba4dfcfbc4eb1113bac684fbe0c2e464716,d1f666d18cbce956829e8159bf8405a3a9a6b58b5681000395b35bd8ef2e5b37,consumerRPC_MCR,2.8833333333333333
1500000,1e44834f8aaedbdc8bcc77833526665f42e5497c9a7a0318adea714b17308a72,ef1145daf8d0c9c3fce7f6dad2856a228e95902841ed50120560159c94f6f886,consumerRPC_RT,9.82497371188223
720000,a0862f9cef156c59b17e4d3ecfb3dba4dfcfbc4eb1113bac684fbe0c2e464716,1428d451727d40d4f901b312ab3bdbb8476dcde1f5bd96e4453986042d07be7d,providerRPC_MCR,26.683333333333334
1440000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,a6e09a8cbd7d808295e2b2dd8404698b7b86f7b15ee8050a6ede1a510e60af19,consumerRPC_MCR,10.283333333333333
1260000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,f8afecf1e7f6c28253e58fe01b8d0f56ecf744f83806b678b17d080826baec2d,consumerRPC_MCR,2.283333333333333
600000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,befe3ff0e50372ef5707a9316982f35518f74b532541a27a6cb1ccf600cf2064,providerRPC_RT,18.89735788630905
1680000,40bef09fcce3e5fa238c0f1d43243d56af38ec44c8d0f8d9af0576aef0ba4529,417fc091adacb40b20238ae97c9999a73da2f3366e05c3f65c3960a9d1d2f5e0,consumerRPC_RT,24.409110915492956
720000,aec101bd896fe3986f0b0c24d494cf70093d3de404fbe19612f0d7bfd304be61,cd99e02204a65f75e596b0bd3b50b408ddfa5fbd6c3f598603c238e1f4ea6f0a,providerRPC_MCR,8.983333333333333
180000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,a08d5ca57e68729f189936f100a6d65d39e8bc98411b5f32e22f4903bc9f7714,providerRPC_MCR,15.55
660000,b5102ec7aec4cee5986fad4894a57f929831e0c2a444bc71e3010ec16a6958af,3526d29a5da88920623c120b0f011f0bab39925639b684f82f01ae2760e9e0ec,providerRPC_RT,3.0597810002959456
1140000,889bd3543044c8bf18fc7f401304b17ae327975a65fce29ec0fe59b3c6318fc4,040695e6e4ff5860f24379e5e705a30200a1a94fcedcde3dacbffd78024112cd,consumerRPC_RT,8.871316235616636
240000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,b4e871c5955cd2bf7dd9356a7120df8b92c5a7a753f323abccdc84955be6001b,providerRPC_MCR,16.733333333333334
300000,bd60497bdc74d1c37bed34adc5bf20df15b378dd863baf0a2c35fd36fb28cc66,3fb7aefdd92f4a15574bf044a1c723eebfe8d2822c8ff2cb10f9f35092399cc7,providerRPC_RT,19.203899459713412
1140000,3ebf2b6b3c81cff20d8280c8472262565a016feea468a35b5b9402cdb7b5e657,cdc23cb47ee62d9d9ebe1ecb7b5d81af9ecdcc9094af622c208f6033cf3aae81,consumerRPC_MCR,18.016666666666666
960000,3ebf2b6b3c81cff20d8280c8472262565a016feea468a35b5b9402cdb7b5e657,b3dbc161c01daa6846d2bda76c26d3825fb7544aa05294d46ced187341a85318,providerRPC_MCR,1.7833333333333334
1320000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,48a34fb03dbf226024887d03e2fc0be4217dd6da2983d3e23fc2e664adf0d657,providerRPC_MCR,16.25
1380000,889bd3543044c8bf18fc7f401304b17ae327975a65fce29ec0fe59b3c6318fc4,fc8b07ebeb7317ef43d4ea5bb5fdaa5770aa5997274e3c23bf4140af20493739,consumerRPC_RT,8.834193133683847
60000,99f2e7b501f50db9b4089242a5d3e1aba334c32e0c718b8d79281529a9489b15,1510abe29d04fe6381514630e0c6dbe80d59a417e2934cff2acc0c733f1246cb,providerRPC_MCR,15.45
720000,d21bd8de14e8d34dbe4140736321a7a1349a198230e863e9e2acb02f8905a28d,c7b8a1ca53369eaedddcf3fe81f30c7ed8471f664cf7aeb4e0b678a44f3002f7,providerRPC_MCR,1.6666666666666667
1380000,d21bd8de14e8d34dbe4140736321a7a1349a198230e863e9e2acb02f8905a28d,75205f7e5b8d5037b6fec60552a9393549c3e5cd5bdab5d79721eb63c52e3d28,providerRPC_MCR,3.433333333333333
60000,5653eaefc1645f716c1e5884700f11f29873d7d5440433280019cd3e3870e90e,612538f5e288e6b6477f9db539260d1dfc372920f19acf2266efe2b5aa637ba2,providerRPC_RT,22.996472863807032
1500000,7606a6bb8535faf243bf58dc5b8917976eff2f5c1bbcaa5b2d3ab92b5766deff,df4b9d0f119cfc12ff00bc027089d866057b3fce4b631388d3ec540e2a58c1b3,providerRPC_RT,3.850684749368435
1200000,5653eaefc1645f716c1e5884700f11f29873d7d5440433280019cd3e3870e90e,93471bdcc287463a557c7ca6943807b03ad94e0626e74218f4a55afcf1d1a727,consumerRPC_RT,30.539725049098376
300000,5e5dac309827db024dac61af6d049e07d53538929a3526a56a1d3705f234c8f4,c95dd71ed7999b625c9ba692942b06f6eb3c3ba88e9ae331fc4fba9809fd0bd2,consumerRPC_MCR,33.18333333333333
1020000,5e5dac309827db024dac61af6d049e07d53538929a3526a56a1d3705f234c8f4,0f36c4fb93b8f035ee5424b3ec1efb8c220bd8744106fc71a49f7b03bda112d1,consumerRPC_MCR,25.916666666666668
